policy,dim,slice,n,mean_r,median_r,win_rate,worst,max_consec_losers,sd,ci_lo,ci_hi,trading_days,trades_per_year,ann_dollars,thin,retired
flat_1r,symbol|alert_only,TSLA|actioned,37,0.218595,1.000000,0.648649,-1.250000,4,1.062041,-0.123618,0.560808,36,259.000,56616.20,0,0
flat_1r,symbol|alert_only,TSLA|alert_only,34,-0.373457,-1.215329,0.382353,-1.250000,5,1.081490,-0.736986,-0.009928,34,252.000,-94111.21,0,0
flat_1r,symbol|alert_only,TSM|actioned,26,0.186514,1.000000,0.615385,-1.250000,3,1.046996,-0.215938,0.588966,25,262.080,48881.67,0,0
flat_1r,symbol|alert_only,TSM|alert_only,16,-0.865850,-1.250000,0.125000,-1.250000,7,0.743304,-1.230069,-0.501631,15,268.800,-232740.45,1,0
flat_1r,symbol|alert_only,UBER|actioned,26,0.328557,1.000000,0.692308,-1.250000,3,1.008411,-0.059064,0.716178,26,252.000,82796.39,0,0
flat_1r,symbol|trend_qqq,AAPL|aligned,9,0.522059,1.000000,0.777778,-1.250000,1,0.895370,-0.062916,1.107034,8,283.500,148003.68,1,0
flat_1r,symbol|trend_qqq,AAPL|flat,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,AAPL|opposed,9,0.212308,1.000000,0.666667,-1.250000,2,1.039147,-0.466602,0.891218,9,252.000,53501.61,1,0
flat_1r,symbol|trend_qqq,AMD|aligned,33,0.120833,1.000000,0.606061,-1.250000,3,1.091195,-0.251474,0.493141,28,297.000,35887.50,0,0
flat_1r,symbol|trend_qqq,AMD|flat,9,0.250000,1.000000,0.666667,-1.250000,2,1.060660,-0.442965,0.942965,8,283.500,70875.00,1,0
flat_1r,symbol|trend_qqq,AMD|opposed,22,-0.216388,-1.130273,0.454545,-1.250000,5,1.111481,-0.680847,0.248070,17,326.118,-70568.09,0,0
flat_1r,symbol|trend_qqq,AMZN|aligned,7,0.678571,1.000000,0.857143,-1.250000,1,0.787336,0.095305,1.261838,7,252.000,171000.00,1,0
flat_1r,symbol|trend_qqq,AMZN|flat,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,AMZN|opposed,12,0.437500,1.000000,0.750000,-1.250000,2,0.974279,-0.113750,0.988750,12,252.000,110250.00,1,0
flat_1r,symbol|trend_qqq,AVGO|aligned,25,0.460000,1.000000,0.760000,-1.250000,3,0.960937,0.083313,0.836687,24,262.500,120750.00,0,0
flat_1r,symbol|trend_qqq,AVGO|flat,8,0.170000,1.000000,0.625000,-1.250000,1,1.071996,-0.572855,0.912855,8,252.000,42840.00,1,0
flat_1r,symbol|trend_qqq,AVGO|opposed,13,-0.186227,-1.074930,0.461538,-1.250000,2,1.099594,-0.783974,0.411519,12,273.000,-50840.06,1,0
flat_1r,symbol|trend_qqq,BABA|aligned,6,-0.500000,-1.250000,0.333333,-1.250000,4,1.060660,-1.348705,0.348705,6,252.000,-126000.00,1,0
flat_1r,symbol|trend_qqq,BABA|opposed,3,-0.500000,-1.250000,0.333333,-1.250000,2,1.060660,-1.700250,0.700250,3,252.000,-126000.00,1,0
flat_1r,symbol|trend_qqq,COIN|aligned,34,0.020504,1.000000,0.558824,-1.250000,5,1.103365,-0.350378,0.391386,29,295.448,6057.89,0,0
flat_1r,symbol|trend_qqq,COIN|flat,12,0.078125,1.000000,0.583333,-1.250000,2,1.091851,-0.539648,0.695898,10,302.400,23625.00,1,0
flat_1r,symbol|trend_qqq,COIN|opposed,30,-0.189351,-1.090260,0.466667,-1.250000,7,1.113215,-0.587710,0.209008,30,252.000,-47716.36,0,0
flat_1r,symbol|trend_qqq,CRM|aligned,20,0.131027,1.000000,0.600000,-1.250000,2,1.066053,-0.336192,0.598245,17,296.471,38845.56,0,0
flat_1r,symbol|trend_qqq,CRM|flat,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,CRM|opposed,16,-0.388834,-1.185673,0.375000,-1.250000,4,1.076667,-0.916401,0.138733,15,268.800,-104518.62,1,0
flat_1r,symbol|trend_qqq,GOOGL|aligned,9,-0.241946,-1.200000,0.444444,-1.250000,2,1.110921,-0.967747,0.483856,9,252.000,-60970.37,1,0
flat_1r,symbol|trend_qqq,GOOGL|flat,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,GOOGL|opposed,10,-0.329174,-1.145868,0.400000,-1.250000,3,1.085953,-1.002254,0.343907,10,252.000,-82951.74,1,0
flat_1r,symbol|trend_qqq,HOOD|aligned,29,-0.142946,-1.019231,0.482759,-1.250000,4,1.105372,-0.545260,0.259369,28,261.000,-37308.85,0,0
flat_1r,symbol|trend_qqq,HOOD|flat,5,-0.350000,-1.250000,0.400000,-1.250000,3,1.102270,-1.316183,0.616183,4,315.000,-110250.00,1,0
flat_1r,symbol|trend_qqq,HOOD|opposed,15,0.100000,1.000000,0.600000,-1.250000,3,1.102270,-0.457826,0.657826,15,252.000,25200.00,1,0
flat_1r,symbol|trend_qqq,INTC|aligned,19,0.407895,1.000000,0.736842,-1.250000,1,0.990782,-0.037615,0.853404,19,252.000,102789.47,1,0
flat_1r,symbol|trend_qqq,INTC|flat,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|trend_qqq,INTC|opposed,7,-0.607143,-1.250000,0.285714,-1.250000,2,1.016446,-1.360137,0.145851,7,252.000,-153000.00,1,0
flat_1r,symbol|trend_qqq,INTC|unknown,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,IREN|aligned,40,-0.012500,1.000000,0.550000,-1.250000,3,1.119361,-0.359394,0.334394,38,265.263,-3315.79,0,0
flat_1r,symbol|trend_qqq,IREN|flat,7,-0.279431,-1.206016,0.428571,-1.250000,3,1.108113,-1.100332,0.541471,7,252.000,-70416.56,1,0
flat_1r,symbol|trend_qqq,IREN|opposed,19,-0.165980,-1.066667,0.473684,-1.250000,3,1.107292,-0.663879,0.331919,18,266.000,-44150.72,1,0
flat_1r,symbol|trend_qqq,MARA|aligned,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|trend_qqq,META|aligned,22,0.104167,1.000000,0.590909,-1.250000,2,1.078285,-0.346420,0.554753,20,277.200,28875.00,0,0
flat_1r,symbol|trend_qqq,META|flat,4,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,4,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,META|opposed,12,-0.108031,-0.050388,0.500000,-1.250000,2,1.108670,-0.735320,0.519258,11,274.909,-29698.73,1,0
flat_1r,symbol|trend_qqq,MSFT|aligned,10,-0.125000,-0.125000,0.500000,-1.250000,2,1.125000,-0.822282,0.572282,9,280.000,-35000.00,1,0
flat_1r,symbol|trend_qqq,MSFT|flat,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,symbol|trend_qqq,MSFT|opposed,17,-0.174908,-1.032258,0.470588,-1.250000,4,1.108838,-0.702016,0.352200,15,285.600,-49953.70,1,0
flat_1r,symbol|trend_qqq,MSFT|unknown,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,MU|aligned,44,0.189716,1.000000,0.636364,-1.250000,3,1.072428,-0.127166,0.506598,39,284.308,53937.81,0,0
flat_1r,symbol|trend_qqq,MU|flat,7,0.071429,1.000000,0.571429,-1.250000,3,1.074994,-0.724938,0.867795,6,294.000,21000.00,1,0
flat_1r,symbol|trend_qqq,MU|opposed,21,-0.484875,-1.250000,0.333333,-1.250000,4,1.051322,-0.934533,-0.035217,20,264.600,-128297.99,0,0
flat_1r,symbol|trend_qqq,NFLX|aligned,13,-0.147387,-1.026316,0.461538,-1.250000,2,1.065001,-0.726329,0.431554,13,252.000,-37141.62,1,0
flat_1r,symbol|trend_qqq,NFLX|flat,3,-0.452299,-1.106898,0.333333,-1.250000,2,1.028591,-1.616260,0.711661,3,252.000,-113979.46,1,0
flat_1r,symbol|trend_qqq,NFLX|opposed,3,0.299020,1.000000,0.666667,-1.102941,1,0.991336,-0.822783,1.420822,3,252.000,75352.94,1,0
flat_1r,symbol|trend_qqq,NVDA|aligned,24,0.264445,1.000000,0.666667,-1.250000,3,1.041197,-0.152121,0.681010,21,288.000,76160.04,0,0
flat_1r,symbol|trend_qqq,NVDA|flat,3,-0.488985,-1.216956,0.333333,-1.250000,2,1.052958,-1.680519,0.702549,3,252.000,-123224.30,1,0
flat_1r,symbol|trend_qqq,NVDA|opposed,12,-0.471186,-1.167233,0.333333,-1.250000,5,1.041805,-1.060643,0.118271,10,302.400,-142486.67,1,0
flat_1r,symbol|trend_qqq,ORCL|aligned,37,-0.263180,-1.147059,0.432432,-1.250000,5,1.103634,-0.618795,0.092435,29,321.517,-84617.05,0,0
flat_1r,symbol|trend_qqq,ORCL|flat,10,-0.111628,-0.058140,0.500000,-1.250000,3,1.112271,-0.801021,0.577765,10,252.000,-28130.23,1,0
flat_1r,symbol|trend_qqq,ORCL|opposed,12,-0.267463,-1.049225,0.416667,-1.250000,3,1.073524,-0.874867,0.339940,11,274.909,-73528.12,1,0
flat_1r,symbol|trend_qqq,PLTR|aligned,30,-0.098076,0.000000,0.500000,-1.250000,5,1.099257,-0.491440,0.295289,29,260.690,-25567.28,0,0
flat_1r,symbol|trend_qqq,PLTR|flat,6,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,6,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,PLTR|opposed,24,-0.024603,1.000000,0.541667,-1.250000,2,1.114294,-0.470414,0.421207,22,274.909,-6763.64,0,0
flat_1r,symbol|trend_qqq,PLTR|unknown,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,QQQ|aligned,6,0.642857,1.000000,0.833333,-1.142857,1,0.798596,0.003847,1.281867,6,252.000,162000.00,1,0
flat_1r,symbol|trend_qqq,QQQ|opposed,3,-0.439717,-1.069150,0.333333,-1.250000,1,1.020707,-1.594755,0.715322,3,252.000,-110808.59,1,0
flat_1r,symbol|trend_qqq,SOFI|aligned,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,symbol|trend_qqq,SOFI|flat,1,-1.217391,-1.217391,0.000000,-1.217391,1,0.000000,-1.217391,-1.217391,1,252.000,-306782.61,1,0
flat_1r,symbol|trend_qqq,SOFI|opposed,2,-0.034483,-0.034483,0.500000,-1.068966,1,1.034483,-1.468203,1.399237,2,252.000,-8689.66,1,0
flat_1r,symbol|trend_qqq,TSLA|aligned,33,-0.140916,-1.094276,0.484848,-1.250000,4,1.107466,-0.518774,0.236943,28,297.000,-41851.99,0,0
flat_1r,symbol|trend_qqq,TSLA|flat,9,-0.500000,-1.250000,0.333333,-1.250000,3,1.060660,-1.192965,0.192965,8,283.500,-141750.00,1,0
flat_1r,symbol|trend_qqq,TSLA|opposed,29,0.156576,1.000000,0.620690,-1.250000,2,1.079519,-0.236329,0.549481,25,292.320,45770.30,0,0
flat_1r,symbol|trend_qqq,TSM|aligned,21,-0.203594,-1.012876,0.428571,-1.250000,4,1.061232,-0.657490,0.250302,20,264.600,-53870.96,0,0
flat_1r,symbol|trend_qqq,TSM|flat,5,-0.140417,-0.202086,0.400000,-1.250000,2,1.006703,-1.022831,0.741997,5,252.000,-35385.14,1,0
flat_1r,symbol|trend_qqq,TSM|opposed,16,-0.251667,-1.138333,0.437500,-1.250000,5,1.105121,-0.793176,0.289842,14,288.000,-72480.00,1,0
flat_1r,symbol|trend_qqq,UBER|aligned,14,0.693937,1.000000,0.857143,-1.250000,1,0.750800,0.300644,1.087230,14,252.000,174872.09,1,0
flat_1r,symbol|trend_qqq,UBER|flat,3,-0.456667,-1.120000,0.333333,-1.250000,2,1.031385,-1.623789,0.710456,3,252.000,-115080.00,1,0
flat_1r,symbol|trend_qqq,UBER|opposed,9,0.021930,1.000000,0.555556,-1.250000,4,1.094999,-0.693470,0.737329,9,252.000,5526.32,1,0
flat_1r,symbol|side,AAPL|long,10,0.569853,1.000000,0.800000,-1.250000,1,0.861439,0.035928,1.103778,10,252.000,143602.94,1,0
flat_1r,symbol|side,AAPL|short,9,0.212308,1.000000,0.666667,-1.250000,2,1.039147,-0.466602,0.891218,8,283.500,60189.31,1,0
flat_1r,symbol|side,AMD|long,31,0.136694,1.000000,0.612903,-1.250000,5,1.087071,-0.245984,0.519371,25,312.480,42714.00,0,0
flat_1r,symbol|side,AMD|short,33,-0.083653,1.000000,0.515152,-1.250000,4,1.117733,-0.465015,0.297709,25,332.640,-27826.30,0,0
flat_1r,symbol|side,AMZN|long,6,0.625000,1.000000,0.833333,-1.250000,1,0.838525,-0.045960,1.295960,6,252.000,157500.00,1,0
flat_1r,symbol|side,AMZN|short,14,0.517857,1.000000,0.785714,-1.250000,1,0.923233,0.034238,1.001476,14,252.000,130500.00,1,0
flat_1r,symbol|side,AVGO|long,28,0.120000,1.000000,0.607143,-1.250000,3,1.094163,-0.285284,0.525284,26,271.385,32566.15,0,0
flat_1r,symbol|side,AVGO|short,18,0.393280,1.000000,0.722222,-1.250000,2,0.979234,-0.059103,0.845663,17,266.824,104936.43,1,0
flat_1r,symbol|side,BABA|long,4,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.227500,0.977500,4,252.000,-31500.00,1,0
flat_1r,symbol|side,BABA|short,5,-0.800000,-1.250000,0.200000,-1.250000,4,0.900000,-1.588885,-0.011115,5,252.000,-201600.00,1,0
flat_1r,symbol|side,COIN|long,39,-0.201420,-1.084507,0.461538,-1.250000,6,1.112954,-0.550721,0.147882,34,289.059,-58222.09,0,0
flat_1r,symbol|side,COIN|short,37,0.102959,1.000000,0.594595,-1.250000,7,1.087471,-0.247448,0.453366,34,274.235,28234.97,0,0
flat_1r,symbol|side,CRM|long,21,-0.054975,1.000000,0.523810,-1.250000,5,1.107331,-0.528588,0.418638,19,278.526,-15312.00,0,0
flat_1r,symbol|side,CRM|short,16,-0.090396,0.000000,0.500000,-1.250000,3,1.092450,-0.625697,0.444905,14,288.000,-26034.05,1,0
flat_1r,symbol|side,GOOGL|long,10,-0.122751,-0.115741,0.500000,-1.250000,3,1.122763,-0.818647,0.573144,10,252.000,-30933.33,1,0
flat_1r,symbol|side,GOOGL|short,10,-0.324174,-1.145868,0.400000,-1.250000,5,1.081809,-0.994686,0.346338,10,252.000,-81691.74,1,0
flat_1r,symbol|side,HOOD|long,22,-0.199792,-1.067949,0.454545,-1.250000,5,1.096699,-0.658074,0.258489,21,264.000,-52745.14,0,0
flat_1r,symbol|side,HOOD|short,27,-0.000000,1.000000,0.555556,-1.250000,6,1.118034,-0.421725,0.421725,25,272.160,-0.00,0,0
flat_1r,symbol|side,INTC|long,12,-0.125000,-0.125000,0.500000,-1.250000,3,1.125000,-0.761529,0.511529,12,252.000,-31500.00,1,0
flat_1r,symbol|side,INTC|short,16,0.296875,1.000000,0.687500,-1.250000,2,1.042903,-0.214147,0.807897,16,252.000,74812.50,1,0
flat_1r,symbol|side,IREN|long,29,-0.001482,1.000000,0.551724,-1.250000,6,1.111436,-0.406003,0.403039,28,261.000,-386.75,0,0
flat_1r,symbol|side,IREN|short,37,-0.150450,-1.066667,0.486486,-1.250000,3,1.120150,-0.511388,0.210487,35,266.400,-40080.00,0,0
flat_1r,symbol|side,MARA|short,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
flat_1r,symbol|side,META|long,21,0.468915,1.000000,0.761905,-1.250000,2,0.950223,0.062498,0.875332,19,278.526,130605.26,0,0
flat_1r,symbol|side,META|short,17,-0.285408,-1.055556,0.411765,-1.250000,4,1.077695,-0.797711,0.226896,16,267.750,-76417.88,1,0
flat_1r,symbol|side,MSFT|long,15,-0.350000,-1.250000,0.400000,-1.250000,5,1.102270,-0.907826,0.207826,13,290.769,-101769.23,1,0
flat_1r,symbol|side,MSFT|short,15,0.118438,1.000000,0.600000,-1.250000,2,1.080865,-0.428556,0.665431,14,270.000,31978.18,1,0
flat_1r,symbol|side,MU|long,34,-0.046930,1.000000,0.529412,-1.250000,3,1.111114,-0.420417,0.326557,32,267.750,-12565.47,0,0
flat_1r,symbol|side,MU|short,38,0.006862,1.000000,0.552632,-1.250000,2,1.105119,-0.344515,0.358239,33,290.182,1991.21,0,0
flat_1r,symbol|side,NFLX|long,9,-0.217760,-1.102941,0.444444,-1.250000,4,1.090486,-0.930211,0.494691,9,252.000,-54875.51,1,0
flat_1r,symbol|side,NFLX|short,10,-0.041604,-0.013158,0.500000,-1.250000,3,1.043314,-0.688256,0.605049,10,252.000,-10484.10,1,0
flat_1r,symbol|side,NVDA|long,20,0.011474,1.000000,0.550000,-1.250000,3,1.093891,-0.467944,0.490893,17,296.471,3401.82,0,0
flat_1r,symbol|side,NVDA|short,19,-0.052842,1.000000,0.526316,-1.250000,4,1.110735,-0.552290,0.446605,17,281.647,-14882.92,1,0
flat_1r,symbol|side,ORCL|long,29,-0.310805,-1.250000,0.413793,-1.250000,5,1.101690,-0.711779,0.090170,22,332.182,-103243.69,0,0
flat_1r,symbol|side,ORCL|short,30,-0.168339,-1.010617,0.466667,-1.250000,5,1.094890,-0.560141,0.223462,24,315.000,-53026.87,0,0
flat_1r,symbol|side,PLTR|long,31,0.011504,1.000000,0.548387,-1.250000,6,1.090567,-0.372405,0.395412,30,260.400,2995.52,0,0
flat_1r,symbol|side,PLTR|short,30,0.103688,1.000000,0.600000,-1.250000,3,1.097841,-0.289169,0.496546,27,280.000,29032.71,0,0
flat_1r,symbol|side,QQQ|long,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,symbol|side,QQQ|short,7,0.076856,1.000000,0.571429,-1.250000,1,1.067062,-0.713635,0.867347,7,252.000,19367.75,1,0
flat_1r,symbol|side,SOFI|long,2,-0.034483,-0.034483,0.500000,-1.068966,1,1.034483,-1.468203,1.399237,2,252.000,-8689.66,1,0
flat_1r,symbol|side,SOFI|short,2,-0.108696,-0.108696,0.500000,-1.217391,1,1.108696,-1.645269,1.427878,2,252.000,-27391.30,1,0
flat_1r,symbol|side,TSLA|long,31,-0.001211,1.000000,0.548387,-1.250000,4,1.103982,-0.389842,0.387420,28,279.000,-337.86,0,0
flat_1r,symbol|side,TSLA|short,40,-0.114299,-0.047138,0.500000,-1.250000,5,1.114741,-0.459761,0.231162,33,305.455,-34913.28,0,0
flat_1r,symbol|side,TSM|long,21,0.146548,1.000000,0.571429,-1.250000,4,1.021287,-0.290264,0.583360,20,264.600,38776.59,0,0
flat_1r,symbol|side,TSM|short,21,-0.575321,-1.250000,0.285714,-1.250000,5,0.998460,-1.002369,-0.148272,19,278.526,-160241.93,0,0
flat_1r,symbol|side,UBER|long,9,0.750000,1.000000,0.888889,-1.250000,1,0.707107,0.288024,1.211976,9,252.000,189000.00,1,0
flat_1r,symbol|side,UBER|short,17,0.105440,1.000000,0.588235,-1.250000,2,1.070855,-0.403612,0.614492,17,252.000,26570.95,1,0
flat_1r,pool|month,equity|2025-08,11,0.183901,1.000000,0.636364,-1.250000,2,1.079614,-0.454110,0.821912,4,693.000,127443.34,1,0
flat_1r,pool|month,equity|2025-09,28,-0.163278,-1.010617,0.464286,-1.250000,3,1.085359,-0.565300,0.238745,15,470.400,-76805.77,0,0
flat_1r,pool|month,equity|2025-10,31,0.137303,1.000000,0.612903,-1.250000,3,1.086083,-0.245027,0.519633,21,372.000,51076.64,0,0
flat_1r,pool|month,equity|2025-11,50,0.014789,1.000000,0.560000,-1.250000,5,1.111960,-0.293431,0.323009,15,840.000,12422.83,0,0
flat_1r,pool|month,equity|2025-12,38,0.355897,1.000000,0.710526,-1.250000,3,1.009443,0.034941,0.676853,17,563.294,200474.67,0,0
flat_1r,pool|month,equity|2026-01,38,-0.272846,-1.076108,0.421053,-1.250000,5,1.087279,-0.618551,0.072858,18,532.000,-145154.24,0,0
flat_1r,pool|month,equity|2026-02,42,-0.052343,1.000000,0.523810,-1.250000,4,1.104993,-0.386531,0.281845,18,588.000,-30777.85,0,0
flat_1r,pool|month,equity|2026-03,51,-0.214328,-1.102941,0.450980,-1.250000,6,1.101654,-0.516682,0.088026,19,676.421,-144976.00,0,0
flat_1r,pool|month,equity|2026-04,41,0.080457,1.000000,0.585366,-1.250000,4,1.093578,-0.254287,0.415202,20,516.600,41564.29,0,0
flat_1r,pool|month,equity|2026-05,60,-0.044339,1.000000,0.533333,-1.250000,6,1.116783,-0.326924,0.238246,18,840.000,-37244.50,0,0
flat_1r,pool|month,equity|2026-06,59,0.057660,1.000000,0.576271,-1.250000,4,1.099436,-0.222883,0.338204,19,782.526,45120.82,0,0
flat_1r,pool|month,equity|2026-07,66,-0.106471,0.000000,0.500000,-1.250000,5,1.107730,-0.373721,0.160779,20,831.600,-88541.37,0,0
flat_1r,pool|month,equity|2026-08,25,0.448431,1.000000,0.760000,-1.250000,4,0.952090,0.075212,0.821650,8,787.500,353139.31,0,0
flat_1r,pool|month,index|2025-08,1,-1.069150,-1.069150,0.000000,-1.069150,1,0.000000,-1.069150,-1.069150,1,252.000,-269425.76,1,0
flat_1r,pool|month,index|2025-10,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,pool|month,index|2025-11,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,pool|month,index|2025-12,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,pool|month,index|2026-01,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,pool|month,index|2026-02,1,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,1,252.000,252000.00,1,0
flat_1r,pool|month,index|2026-06,3,-0.464286,-1.142857,0.333333,-1.250000,1,1.036330,-1.637003,0.708432,3,252.000,-117000.00,1,0
flat_1r,pool|month,other|2025-08,10,0.100000,1.000000,0.600000,-1.250000,3,1.102270,-0.583194,0.783194,4,630.000,63000.00,1,0
flat_1r,pool|month,other|2025-09,22,0.095016,1.000000,0.590909,-1.250000,2,1.088353,-0.359777,0.549810,12,462.000,43897.58,0,0
flat_1r,pool|month,other|2025-10,32,-0.180757,-1.076316,0.468750,-1.250000,3,1.110011,-0.565356,0.203843,18,448.000,-80978.95,0,0
flat_1r,pool|month,other|2025-11,27,0.006624,1.000000,0.555556,-1.250000,4,1.111117,-0.412491,0.425740,13,523.385,3467.05,0,0
flat_1r,pool|month,other|2025-12,27,-0.166667,-1.250000,0.481481,-1.250000,4,1.124228,-0.590728,0.257395,16,425.250,-70875.00,0,0
flat_1r,pool|month,other|2026-01,24,0.360038,1.000000,0.708333,-1.250000,3,0.998572,-0.039474,0.759550,15,403.200,145167.27,0,0
flat_1r,pool|month,other|2026-02,42,0.000986,1.000000,0.547619,-1.250000,4,1.100534,-0.331854,0.333826,15,705.600,695.69,0,0
flat_1r,pool|month,other|2026-03,38,-0.048777,1.000000,0.526316,-1.250000,6,1.106572,-0.400616,0.303062,16,598.500,-29193.20,0,0
flat_1r,pool|month,other|2026-04,28,-0.030082,1.000000,0.535714,-1.250000,3,1.107388,-0.440264,0.380101,16,441.000,-13265.96,0,0
flat_1r,pool|month,other|2026-05,32,-0.145500,-0.638508,0.468750,-1.250000,4,1.090974,-0.523504,0.232503,17,474.353,-69018.58,0,0
flat_1r,pool|month,other|2026-06,31,-0.146209,-1.010000,0.483871,-1.250000,5,1.110785,-0.537235,0.244817,19,411.158,-60115.01,0,0
flat_1r,pool|month,other|2026-07,34,-0.076643,0.364067,0.500000,-1.250000,5,1.089047,-0.442712,0.289427,17,504.000,-38627.82,0,0
flat_1r,pool|month,other|2026-08,9,0.012447,1.000000,0.555556,-1.250000,1,1.104591,-0.709220,0.734113,6,378.000,4704.90,1,0
flat_1r,pool|quarter,equity|2025-Q3,39,-0.065355,1.000000,0.512821,-1.250000,3,1.094945,-0.409005,0.278294,19,517.263,-33805.96,0,0
flat_1r,pool|quarter,equity|2025-Q4,119,0.155630,1.000000,0.621849,-1.250000,5,1.083245,-0.039000,0.350259,53,565.811,88057.01,0,0
flat_1r,pool|quarter,equity|2026-Q1,131,-0.179369,-1.028571,0.465649,-1.250000,6,1.102297,-0.368133,0.009395,55,600.218,-107660.39,0,0
flat_1r,pool|quarter,equity|2026-Q2,160,0.025252,1.000000,0.562500,-1.250000,10,1.105834,-0.146098,0.196603,57,707.368,17862.81,0,0
flat_1r,pool|quarter,equity|2026-Q3,91,0.045974,1.000000,0.571429,-1.250000,5,1.095602,-0.179132,0.271081,28,819.000,37653.11,0,0
flat_1r,pool|quarter,index|2025-Q3,1,-1.069150,-1.069150,0.000000,-1.069150,1,0.000000,-1.069150,-1.069150,1,252.000,-269425.76,1,0
flat_1r,pool|quarter,index|2025-Q4,3,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,3,252.000,252000.00,1,0
flat_1r,pool|quarter,index|2026-Q1,2,1.000000,1.000000,1.000000,1.000000,0,0.000000,1.000000,1.000000,2,252.000,252000.00,1,0
flat_1r,pool|quarter,index|2026-Q2,3,-0.464286,-1.142857,0.333333,-1.250000,1,1.036330,-1.637003,0.708432,3,252.000,-117000.00,1,0
flat_1r,pool|quarter,other|2025-Q3,32,0.096574,1.000000,0.593750,-1.250000,3,1.092724,-0.282036,0.475183,16,504.000,48673.19,0,0
flat_1r,pool|quarter,other|2025-Q4,86,-0.117504,-0.026316,0.500000,-1.250000,4,1.118013,-0.353799,0.118790,47,461.106,-54181.90,0,0
flat_1r,pool|quarter,other|2026-Q1,104,0.065661,1.000000,0.576923,-1.250000,6,1.092303,-0.144273,0.275595,46,569.739,37409.85,0,0
flat_1r,pool|quarter,other|2026-Q2,91,-0.110228,-0.202086,0.494505,-1.250000,5,1.104102,-0.337081,0.116625,52,441.000,-48610.70,0,0
flat_1r,pool|quarter,other|2026-Q3,43,-0.057996,1.000000,0.511628,-1.250000,5,1.092920,-0.384667,0.268675,23,471.130,-27323.64,0,0
flat_1r,pool|setup,equity|break_and_retest,460,0.011878,1.000000,0.554348,-1.250000,7,1.101695,-0.088801,0.112557,197,588.426,6989.29,0,0
flat_1r,pool|setup,equity|one_candle_rule,78,-0.057898,1.000000,0.525641,-1.250000,5,1.114067,-0.305138,0.189343,66,297.818,-17242.97,0,0
flat_1r,pool|setup,equity|reentry_84_rule,2,-0.125000,-0.125000,0.500000,-1.250000,1,1.125000,-1.684170,1.434170,2,252.000,-31500.00,1,0
flat_1r,pool|setup,index|break_and_retest,4,0.464286,1.000000,0.750000,-1.142857,1,0.927884,-0.445041,1.373612,4,252.000,117000.00,1,0
